1.5642,
1.5440,
1.5440,
1.5440,
1.5432,
1.5440,
1.5416,
1.5521,
0.9646,
1.5513,
1.5416,
1.5408,
1.5448,
1.5440,
1.5432,
1.5432,
1.1161,
1.0291,
1.1443,
1.2233,
1.2628,
0.8969,
1.3063,
1.4626,
1.5432,
1.5521,
1.5545,
1.6738,
1.6851,
1.6859,
1.6834,
1.6826,
1.6834,
1.6883,
1.6762,
1.6738,
1.6786,
1.6851,
1.7600,
1.6867,
1.7318,
1.7511,
1.6448,
1.6842,
1.7012,
1.6955,
1.6705,
1.6480,
1.6415,
1.6448,
1.6464,
1.6375,
1.6190,
1.6125,
1.6069,
1.6109,
1.6061,
1.6061,
1.6109,
1.6254,
1.6141,
1.6053,
1.5980,
1.6069,
1.6141,
1.6174,
1.6158,
1.6351,
1.6335,
1.6319,
1.6214,
1.6714,
1.6037,
1.6472,
1.6641,
1.6577,
1.6657,
1.6609,
1.6649,
1.6496,
1.6077,
1.5980,
1.6206,
1.6190,
1.6141,
1.6061,
1.5948,
1.6085,
1.6286,
1.6270,
1.6069,
1.5916,
1.5722,
1.5182,
1.5070,
1.4997,
1.4860,
1.4916,
1.7189,
1.7141,
1.7165,
1.7141,
1.7125,
1.7084,
1.6730,
1.7060,
1.6295,
1.6262,
1.6222,
1.6238,
1.6190,
1.6206,
1.6238,
1.6198,
1.6206,
1.6198,
1.6206,
1.6182,
1.6174,
1.6158,
1.6166,
1.6198,
1.6222,
1.6174,
1.6206,
1.6214,
1.6214,
1.6198,
1.6286,
1.6190,
1.7721,
1.6214,
1.6303,
1.6190,
1.6214,
1.6214,
1.6222,
1.6206,
1.6190,
1.6174,
1.6190,
1.6206,
1.6190,
1.7141,
1.7197,
1.7205,
1.7189,
1.7189,
1.7189,
1.7197,
1.7221,
1.7141,
1.7189,
1.7181,
1.6568,
1.6238,
1.7705,
1.6141,
1.6415,
1.5432,
1.5666,
1.5779,
1.5126,
1.4497,
1.4006,
1.5118,
1.5819,
1.5803,
1.4433,
1.5150,
1.5174,
1.4232,
1.4892,
1.4739,
1.4272,
1.4046,
1.3837,
1.2878,
1.2604,
1.2442,
1.2289,
1.2193,
1.2080,
1.1967,
1.2015,
1.1806,
1.1717,
1.1677,
1.1580,
1.1508,
1.1411,
1.1282,
1.1274,
1.1193,
1.1145,
1.1113,
1.1048,
1.0992,
1.0919,
1.0952,
1.0919,
1.0903,
1.0750,
1.0662,
1.0549,
1.0492,
1.0420,
0.9888,
1.2725,
1.1919,
1.2330,
1.2322,
1.4514,
1.4368,
1.4675,
1.4497,
1.4288,
1.6560,
1.4699,
1.4578,
1.5150,
1.4022,
1.3015,
1.3611,
1.2547,
1.2064,
1.1677,
1.1387,
1.1177,
1.1121,
1.1000,
1.0944,
1.4522,
1.3192,
1.2596,
1.2934,
1.2048,
1.4667,
1.3256,
1.4933,
1.4062,
1.2966,
1.3047,
1.2209,
1.4046,
1.5062,
1.5021,
1.4159,
1.3901,
1.4610,
1.5062,
1.4892,
1.4417,
1.4868,
1.3974,
1.4223,
1.3563,
1.4151,
1.0436,
1.1161,
1.4095,
1.3982,
1.2999,
1.2628,
1.2628,
1.2596,
1.6979,
1.7334,
1.5319,
1.6480,
1.2878,
1.4368,
1.2821,
1.2177,
1.1814,
1.1661,
1.1306,
1.1153,
1.1113,
1.1032,
1.0774,
1.0629,
1.0508,
1.0412,
1.0291,
1.0790,
1.5408,
1.3837,
1.2080,
1.1677,
1.2314,
1.1798,
1.0919,
1.0734,
1.0694,
1.0307,
1.1500,
1.0903,
1.0629,
1.0379,
1.0299,
1.0234,
1.0033,
0.9968,
0.9952,
0.9880,
0.9864,
0.9799,
0.9775,
0.9759,
0.9727,
0.9711,
0.9662,
0.9695,
0.9630,
0.9630,
0.9646,
0.9590,
0.9541,
0.9533,
1.2757,
1.2741,
1.2475,
1.2217,
1.2209,
1.2241,
1.2152,
1.2160,
1.2185,
1.2177,
1.2217,
1.2193,
1.2160,
1.2217,
1.2757,
1.2241,
1.3482,
1.2314,
1.2604,
1.2805,
1.2531,
1.2217,
1.2241,
1.2007,
1.2217,
1.2217,
1.2225,
1.2209,
1.2225,
1.2209,
1.2144,
1.2233,
1.2225,
1.2273,
1.2289,
1.2209,
1.2104,
1.2144,
1.1999,
1.2241,
1.2273,
1.2144,
1.2177,
1.1685,
1.1943,
1.1661,
1.1419,
1.0726,
1.1516,
1.2160,
1.2289,
1.2233,
1.2193,
1.2193,
1.2241,
1.2225,
1.2241,
1.2217,
1.2999,
1.2676,
1.2926,
1.3007,
1.2805,
1.3208,
1.2241,
1.2273,
1.2249,
1.2273,
1.2273,
1.2289,
1.2241,
1.2273,
1.2451,
1.2249,
1.2241,
1.2225,
1.2241,
1.2338,
1.2209,
1.2241,
1.2426,
1.2177,
1.2225,
1.2144,
1.2305,
1.2201,
1.2241,
1.2225,
1.2225,
1.2225,
1.2217,
1.2217,
1.2209,
1.2209,
1.2015,
1.1927,
1.2080,
1.1967,
1.2056,
1.1967,
1.2289,
1.2289,
1.2289,
1.2314,
1.2201,
1.2354,
1.2467,
1.2241,
1.2096,
1.2322,
1.2579,
1.2523,
1.2225,
1.2273,
1.2483,
1.2362,
1.2241,
1.2152,
1.2144,
1.2426,
1.2346,
1.2209,
1.2144,
1.1975,
1.2040,
1.2233,
1.2434,
1.2434,
1.2338,
1.2604,
1.2660,
1.2708,
1.2596,
1.2547,
1.2571,
1.2676,
1.2757,
1.2668,
1.2700,
1.2676,
1.2749,
1.2725,
1.2749,
1.2837,
1.2765,
1.2733,
1.2660,
1.2628,
1.2741,
1.2805,
1.2692,
1.2741,
1.2789,
1.2660,
1.2596,
1.2660,
1.2692,
1.2934,
1.3063,
1.2934,
1.2733,
1.2684,
1.2789,
1.2942,
1.3015,
1.3039,
1.3144,
1.2878,
1.2870,
1.2990,
1.3015,
1.2837,
1.2853,
1.3015,
1.3111,
1.3071,
1.3136,
1.3240,
1.3200,
1.3047,
1.3264,
1.3168,
1.3208,
1.3240,
1.3168,
1.3047,
1.3015,
1.3176,
1.3224,
1.3184,
1.3192,
1.3168,
1.3208,
1.3208,
1.3264,
1.3160,
1.3224,
1.3063,
1.3208,
1.3264,
1.3216,
1.3273,
1.3305,
1.3329,
1.3240,
1.3264,
1.3321,
1.3337,
1.3248,
1.3127,
1.3103,
1.3144,
1.3176,
1.3192,
1.3256,
1.3321,
1.3321,
1.3224,
1.3337,
1.3345,
1.3305,
1.3216,
1.3353,
1.3353,
1.3361,
1.3385,
1.3361,
1.3313,
1.3313,
1.3321,
1.3337,
1.3321,
1.3353,
1.3273,
1.3321,
1.3337,
1.3313,
1.3393,
1.3337,
1.3345,
1.3450,
1.3369,
1.3353,
1.3385,
1.3466,
1.3353,
1.3369,
1.3369,
1.3401,
1.3482,
1.3385,
1.3401,
1.3514,
1.3498,
1.3474,
1.3466,
1.3466,
1.3401,
1.3458,
1.3571,
1.3611,
1.3530,
1.3563,
1.3498,
1.3450,
1.3498,
1.3522,
1.3498,
1.3555,
1.3547,
1.3530,
1.3514,
1.3530,
1.3514,
1.3563,
1.3514,
1.3506,
1.3530,
1.3579,
1.3482,
1.3514,
1.3482,
1.3482,
1.3514,
1.3466,
1.3490,
1.3498,
1.3466,
1.3482,
1.3466,
1.3482,
1.3498,
1.3482,
1.3466,
1.3385,
1.3466,
1.3498,
1.3474,
1.3482,
1.3482,
1.3659,
1.3401,
1.3474,
1.3369,
1.3353,
1.3369,
1.3369,
1.3361,
1.3353,
1.3385,
1.3377,
1.3361,
1.3385,
1.3369,
1.3514,
1.3353,
1.3361,
1.3369,
1.3321,
1.3329,
1.3369,
1.3369,
1.3361,
1.3337,
1.3353,
1.3313,
1.3321,
1.3329,
1.3305,
1.3466,
1.3337,
1.3248,
1.3369,
1.3401,
1.3369,
1.3256,
1.2708,
1.2757,
1.2757,
1.2797,
1.2805,
1.2821,
1.2757,
1.3393,
1.3579,
1.3692,
1.3659,
1.4232,
1.4385,
1.3466,
1.3466,
1.3466,
1.3611,
1.3393,
1.3385,
1.3385,
1.3466,
1.3611,
1.3659,
1.3450,
1.3393,
1.3385,
1.3361,
1.3361,
1.3377,
1.3385,
1.3377,
1.3369,
1.3514,
1.3337,
1.3345,
1.3361,
1.3369,
1.3337,
1.3377,
1.3361,
1.3369,
1.3337,
1.3353,
1.3337,
1.3321,
1.3313,
1.2853,
1.2894,
1.3337,
1.3321,
1.3321,
1.3321,
1.3305,
1.3273,
1.3248,
1.3273,
1.3313,
1.3321,
1.3337,
1.3305,
1.3256,
1.3256,
1.3224,
1.3256,
1.3264,
1.3273,
1.3273,
1.3313,
1.3345,
1.3321,
1.3321,
1.3273,
1.3337,
1.3224,
1.3103,
1.3119,
1.3136,
1.3136,
1.3248,
1.3256,
1.3216,
1.3055,
1.3127,
1.3224,
1.3369,
1.3563,
1.3353,
1.2966,
1.2749,
1.2934,
1.3063,
1.3176,
1.3248,
1.3176,
1.3095,
1.3015,
1.3079,
1.3031,
1.2853,
1.2708,
1.2974,
1.3144,
1.3192,
1.3482,
1.3023,
1.2676,
1.2547,
1.2870,
1.2853,
1.2217,
1.2015,
1.2056,
1.2112,
1.2241,
1.2620,
1.2725,
1.2837,
1.2805,
1.2757,
1.2676,
1.2692,
1.2539,
1.2322,
1.2467,
1.2813,
1.2837,
1.2531,
1.2225,
1.2289,
1.2434,
1.2354,
1.2209,
1.2096,
1.2080,
1.2241,
1.2305,
1.2330,
1.2104,
1.2152,
1.2281,
1.2289,
1.2225,
1.2032,
1.2096,
1.2233,
1.1943,
1.1709,
1.1645,
1.1580,
1.1645,
1.1758,
1.1701,
1.1677,
1.1677,
1.1677,
1.1580,
1.1596,
1.1693,
1.1693,
1.1693,
1.1653,
1.1645,
1.1693,
1.1709,
1.1669,
1.1580,
1.1548,
1.1556,
1.1588,
1.1548,
1.1532,
1.1532,
1.1532,
1.1645,
1.1661,
1.1564,
1.1548,
1.1532,
1.1516,
1.1500,
1.1500,
1.1500,
1.1548,
1.1516,
1.1532,
1.1629,
1.1548,
1.1516,
1.1580,
1.1588,
1.1540,
1.1532,
1.1548,
1.1467,
1.1467,
1.1467,
1.1467,
1.1516,
1.1516,
1.1516,
1.1524,
1.1500,
1.1516,
1.1572,
1.1604,
1.1548,
1.1516,
1.1443,
1.1451,
1.1451,
1.1435,
1.1467,
1.1467,
1.1516,
1.1435,
1.1451,
1.1516,
1.1443,
1.1532,
1.1411,
1.1419,
1.1435,
1.1419,
1.1419,
1.1435,
1.1435,
1.1435,
1.1411,
1.1403,
1.1395,
1.1338,
1.1403,
1.1338,
1.1387,
1.1403,
1.1419,
1.0130,
1.1274,
1.1258,
1.1274,
1.1274,
1.1282,
1.1290,
1.1282,
1.1306,
1.3111,
1.3909,
1.3708,
1.3522,
1.3063,
1.3337,
1.4046,
1.3611,
1.3007,
1.3031,
1.3119,
1.3063,
1.2741,
1.1830,
1.1403,
1.1403,
1.1403,
1.1338,
1.1338,
1.1338,
1.1387,
1.1322,
1.1330,
1.1322,
1.1282,
1.1338,
1.3732,
1.8027,
1.6029,
1.7270,
1.7004,
1.6037,
1.2499,
1.2032,
1.1854,
1.1717,
1.1669,
1.1532,
1.1500,
1.1435,
1.1129,
1.3071,
1.3579,
1.2660,
1.2289,
1.2144,
1.2064,
1.2080,
1.1967,
