1.3595,
1.3772,
1.4014,
1.4505,
1.4514,
1.4578,
1.4546,
1.4538,
1.4538,
1.4538,
1.4530,
1.4401,
1.4433,
1.4530,
1.4675,
1.4497,
1.4489,
1.4489,
1.4505,
1.4562,
1.4546,
1.4546,
1.4554,
1.4586,
1.4594,
1.4594,
1.4368,
1.3611,
1.3595,
1.3595,
1.3595,
1.4344,
1.4522,
1.4312,
1.3369,
1.3466,
1.3490,
1.3401,
1.3369,
1.3490,
1.3474,
1.3482,
1.3385,
1.3474,
1.4175,
1.4159,
1.4151,
1.4014,
1.4086,
1.4223,
1.4207,
1.4159,
1.4078,
1.3345,
1.2934,
1.2870,
1.2878,
1.2837,
1.4159,
1.5271,
1.5255,
1.5344,
1.5432,
1.5440,
1.5400,
1.3917,
1.3506,
1.3498,
1.3385,
1.3369,
1.3369,
1.3385,
1.3643,
1.4626,
1.3901,
1.3732,
1.3772,
1.3821,
1.3780,
1.3764,
1.3748,
1.3740,
1.3732,
1.3643,
1.3643,
1.3708,
1.3611,
1.3611,
1.3611,
1.3627,
1.3571,
1.3627,
0.8993,
0.8969,
0.9147,
0.9227,
0.8808,
0.9001,
0.9114,
0.8832,
0.8856,
0.9179,
0.8921,
0.8945,
0.9324,
1.3393,
1.3458,
1.3659,
1.3482,
1.3474,
1.3466,
1.3385,
1.3079,
1.3232,
1.3337,
1.3321,
1.3039,
0.0169,
1.2934,
1.3353,
1.3256,
1.2999,
1.3337,
1.3297,
1.3337,
1.3273,
1.1516,
1.1153,
1.2483,
1.3321,
0.8873,
0.5335,
1.0267,
1.3361,
1.3361,
1.3393,
1.3385,
1.3377,
1.3369,
1.3361,
1.3385,
1.3401,
1.3401,
1.3385,
1.3627,
1.3579,
1.4151,
1.4046,
1.2733,
1.0170,
1.0033,
0.9735,
0.9509,
0.9646,
0.9517,
0.9267,
0.9235,
0.9235,
0.9251,
1.1822,
1.0388,
0.9703,
0.9259,
1.5062,
1.4820,
1.2942,
1.1790,
1.3361,
1.3821,
1.2676,
1.1693,
1.1048,
1.0516,
0.3586,
0.1797,
0.1862,
0.4053,
0.2442,
0.2635,
0.2031,
0.1894,
0.1829,
0.1120,
0.2047,
0.8534,
1.0299,
1.0226,
1.3273,
1.2741,
1.2733,
0.7406,
1.1774,
1.3579,
1.3192,
1.4618,
1.4497,
1.4272,
1.4086,
1.4586,
1.4594,
1.4433,
1.4675,
1.4820,
1.4779,
1.4207,
1.4030,
1.5190,
1.5561,
1.5311,
1.5432,
1.5271,
1.3659,
1.2547,
1.4143,
1.4280,
1.5432,
1.5045,
1.5303,
1.4868,
1.4884,
1.3893,
1.2547,
1.1822,
1.1701,
1.1733,
1.1113,
1.2974,
1.5013,
1.3401,
1.4248,
1.2966,
1.1661,
1.0799,
1.0267,
1.0146,
1.2636,
1.2418,
1.3095,
1.1790,
1.4248,
1.2515,
1.1629,
1.1975,
1.4336,
1.3692,
1.3901,
1.3724,
1.4175,
1.4022,
1.3224,
1.2015,
1.1210,
1.3305,
1.3595,
1.3176,
1.1564,
1.0525,
1.1725,
1.1081,
1.3611,
1.4014,
1.3095,
1.3055,
1.2692,
1.2322,
1.2596,
1.1338,
1.0565,
1.0105,
0.9590,
0.9001,
0.9912,
1.0114,
1.2547,
1.1717,
1.2934,
1.2475,
1.1854,
1.1048,
1.0533,
1.2999,
1.1580,
1.1185,
1.2136,
1.2467,
1.0879,
1.0186,
0.9517,
1.1250,
1.2708,
1.3273,
1.3079,
1.1338,
1.0758,
1.0750,
1.0234,
1.0017,
0.9275,
0.8985,
0.8864,
0.8663,
0.8405,
0.8075,
0.7881,
0.7849,
0.7777,
0.4763,
0.5609,
0.6374,
0.7519,
0.6689,
0.6286,
1.0355,
0.8421,
0.7124,
0.6503,
0.6116,
0.5875,
0.5568,
0.5633,
0.5278,
0.4916,
0.4940,
0.4972,
0.4706,
0.4464,
0.6955,
0.7003,
0.6898,
0.6938,
0.6938,
0.6874,
0.6697,
0.6568,
0.6648,
0.6648,
0.6826,
0.6818,
0.6624,
0.6664,
0.6600,
0.6632,
0.6560,
0.6785,
0.6527,
0.6536,
0.6552,
0.6568,
0.6600,
0.6503,
0.6302,
0.6664,
0.6390,
0.6294,
0.6149,
0.6116,
0.6084,
0.6084,
0.6108,
0.6294,
0.6149,
0.6270,
0.6173,
0.6181,
0.6286,
0.6358,
0.6245,
0.6310,
0.6374,
0.6294,
0.6084,
0.6020,
0.6181,
0.6366,
0.6310,
0.6278,
0.6149,
0.6173,
0.6044,
0.6100,
0.6092,
0.6342,
0.6100,
0.6028,
0.6165,
0.6092,
0.6116,
0.6100,
0.6060,
0.6181,
0.6092,
0.6141,
0.6125,
0.6084,
0.6084,
0.6028,
0.6100,
0.6004,
0.6060,
0.6052,
0.6245,
0.5988,
0.6052,
0.6108,
0.5923,
0.6020,
0.7164,
0.7527,
0.7519,
0.7535,
0.7478,
0.7470,
0.7470,
0.7470,
0.7495,
0.7511,
0.7567,
0.7470,
0.7470,
0.7470,
0.7478,
0.7503,
0.7462,
0.7454,
0.7438,
0.7519,
0.7422,
0.7398,
